PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;SOORT DIPLOMA;GESLACHT;2014;2015;2016;2017;2018
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;hbo bachelor;man;0;0;1;0;0
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;hbo bachelor;man;12;16;10;20;21
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;hbo bachelor;vrouw;6;6;11;8;11
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);39118;B Business IT & Management;voltijd onderwijs;hbo bachelor;man;8;13;9;11;13
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);39118;B Business IT & Management;voltijd onderwijs;hbo bachelor;vrouw;1;0;3;3;1
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;hbo bachelor;man;10;4;1;1;2
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;hbo bachelor;vrouw;21;17;9;3;1
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;hbo bachelor;man;5;9;14;17;25
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;hbo bachelor;vrouw;63;58;85;97;77
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;hbo bachelor;vrouw;1;0;0;0;8
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;hbo bachelor;man;2;2;3;3;4
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;hbo bachelor;vrouw;37;42;43;50;28
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;hbo bachelor;man;2;2;1;1;5
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;hbo bachelor;vrouw;14;13;12;7;16
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;hbo bachelor;man;5;5;3;9;4
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;hbo bachelor;vrouw;36;47;41;34;24
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34263;B Bouwkunde;voltijd onderwijs;hbo bachelor;man;6;10;10;12;14
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34263;B Bouwkunde;voltijd onderwijs;hbo bachelor;vrouw;2;3;0;1;5
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34267;B Elektrotechniek;deeltijd onderwijs;hbo bachelor;man;11;9;3;7;4
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34267;B Elektrotechniek;deeltijd onderwijs;hbo bachelor;vrouw;0;0;0;1;0
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34267;B Elektrotechniek;voltijd onderwijs;hbo bachelor;man;11;9;14;9;12
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34267;B Elektrotechniek;voltijd onderwijs;hbo bachelor;vrouw;0;0;0;0;1
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34279;B Civiele Techniek;voltijd onderwijs;hbo bachelor;man;17;8;13;22;13
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34279;B Civiele Techniek;voltijd onderwijs;hbo bachelor;vrouw;0;1;1;2;3
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;deeltijd onderwijs;hbo bachelor;man;8;6;13;6;3
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;deeltijd onderwijs;hbo bachelor;vrouw;0;1;0;0;0
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;voltijd onderwijs;hbo bachelor;man;39;29;45;51;53
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;voltijd onderwijs;hbo bachelor;vrouw;0;0;1;1;0
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;deeltijd onderwijs;hbo bachelor;man;3;8;4;6;5
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;deeltijd onderwijs;hbo bachelor;vrouw;0;0;0;1;0
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;voltijd onderwijs;hbo bachelor;man;26;21;25;22;19
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;voltijd onderwijs;hbo bachelor;vrouw;2;1;2;1;5
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34475;B Technische Informatica;voltijd onderwijs;hbo bachelor;man;11;11;2;6;12
Noord-Holland;0361;Alkmaar;reguliere inst.;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34475;B Technische Informatica;voltijd onderwijs;hbo bachelor;vrouw;1;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;02BY;Gerrit Rietveld Academie;taal en cultuur;opleidingen op het gebied van de kunst;39109;B Beeldende Kunst en Vormgeving;deeltijd onderwijs;hbo bachelor;man;8;5;4;3;8
Noord-Holland;0363;Amsterdam;reguliere inst.;02BY;Gerrit Rietveld Academie;taal en cultuur;opleidingen op het gebied van de kunst;39109;B Beeldende Kunst en Vormgeving;deeltijd onderwijs;hbo bachelor;vrouw;6;12;5;8;3
Noord-Holland;0363;Amsterdam;reguliere inst.;02BY;Gerrit Rietveld Academie;taal en cultuur;opleidingen op het gebied van de kunst;39109;B Beeldende Kunst en Vormgeving;voltijd onderwijs;hbo bachelor;man;67;50;55;46;59
Noord-Holland;0363;Amsterdam;reguliere inst.;02BY;Gerrit Rietveld Academie;taal en cultuur;opleidingen op het gebied van de kunst;39109;B Beeldende Kunst en Vormgeving;voltijd onderwijs;hbo bachelor;vrouw;102;113;70;98;86
Noord-Holland;0363;Amsterdam;reguliere inst.;02BY;Gerrit Rietveld Academie;taal en cultuur;voortgezette kunstopleidingen;49114;M Master of Arts in Fine Art and Design;voltijd onderwijs;hbo master;man;26;28;29;21;46
Noord-Holland;0363;Amsterdam;reguliere inst.;02BY;Gerrit Rietveld Academie;taal en cultuur;voortgezette kunstopleidingen;49114;M Master of Arts in Fine Art and Design;voltijd onderwijs;hbo master;vrouw;34;32;36;27;41
Noord-Holland;0363;Amsterdam;reguliere inst.;02BY;Gerrit Rietveld Academie;taal en cultuur;voortgezette kunstopleidingen;49238;M Interieurarchitectuur;voltijd onderwijs;hbo master;man;2;3;4;5;3
Noord-Holland;0363;Amsterdam;reguliere inst.;02BY;Gerrit Rietveld Academie;taal en cultuur;voortgezette kunstopleidingen;49238;M Interieurarchitectuur;voltijd onderwijs;hbo master;vrouw;5;4;8;3;5
Noord-Holland;0363;Amsterdam;reguliere inst.;02NR;Hotelschool The Hague;economie;n.v.t. (economie);34411;B Hotel Management;voltijd onderwijs;hbo bachelor;man;28;47;68;73;99
Noord-Holland;0363;Amsterdam;reguliere inst.;02NR;Hotelschool The Hague;economie;n.v.t. (economie);34411;B Hotel Management;voltijd onderwijs;hbo bachelor;vrouw;57;65;114;135;132
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;34745;B Docent Theater;voltijd onderwijs;hbo bachelor;man;1;0;6;3;5
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;34745;B Docent Theater;voltijd onderwijs;hbo bachelor;vrouw;3;6;6;14;15
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;34940;B Docent Dans;voltijd onderwijs;hbo bachelor;man;0;2;3;6;6
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;34940;B Docent Dans;voltijd onderwijs;hbo bachelor;vrouw;7;6;13;9;10
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;39100;B Docent Beeldende Kunst en Vormgeving;deeltijd onderwijs;hbo bachelor;man;5;9;2;2;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;39100;B Docent Beeldende Kunst en Vormgeving;deeltijd onderwijs;hbo bachelor;vrouw;19;21;16;14;15
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;39100;B Docent Beeldende Kunst en Vormgeving;voltijd onderwijs;hbo bachelor;man;2;6;8;0;2
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;39100;B Docent Beeldende Kunst en Vormgeving;voltijd onderwijs;hbo bachelor;vrouw;28;25;20;13;13
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;39112;B Docent Muziek;voltijd onderwijs;hbo bachelor;man;2;5;9;3;5
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;39112;B Docent Muziek;voltijd onderwijs;hbo bachelor;vrouw;8;9;3;6;14
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;49117;M Kunsteducatie;deeltijd onderwijs;hbo master;man;3;3;1;1;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;49117;M Kunsteducatie;deeltijd onderwijs;hbo master;vrouw;9;16;20;13;13
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34733;B Film en Televisie;voltijd onderwijs;hbo bachelor;man;32;36;37;47;31
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34733;B Film en Televisie;voltijd onderwijs;hbo bachelor;vrouw;29;32;34;31;33
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34735;B Cultureel Erfgoed;voltijd onderwijs;hbo bachelor;man;8;17;9;12;10
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34735;B Cultureel Erfgoed;voltijd onderwijs;hbo bachelor;vrouw;54;74;54;85;90
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34739;B Muziek;voltijd onderwijs;hbo bachelor;man;93;78;82;91;80
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34739;B Muziek;voltijd onderwijs;hbo bachelor;vrouw;51;45;54;44;53
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;hbo bachelor;man;23;20;18;18;21
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;hbo bachelor;vrouw;23;30;28;36;19
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34860;B Theater;voltijd onderwijs;hbo bachelor;man;16;19;21;27;21
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34860;B Theater;voltijd onderwijs;hbo bachelor;vrouw;27;34;32;23;20
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;80138;Ad Technische Productie;voltijd onderwijs;hbo associate degree;man;0;0;0;0;8
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen voortgezette bouwkunst;44336;M Architectuur;deeltijd onderwijs;hbo master;man;11;12;8;18;18
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen voortgezette bouwkunst;44336;M Architectuur;deeltijd onderwijs;hbo master;vrouw;5;4;8;4;8
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen voortgezette bouwkunst;44337;M Landschapsarchitectuur;deeltijd onderwijs;hbo master;man;4;1;9;4;3
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen voortgezette bouwkunst;44337;M Landschapsarchitectuur;deeltijd onderwijs;hbo master;vrouw;4;2;5;5;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen voortgezette bouwkunst;44338;M Stedenbouw;deeltijd onderwijs;hbo master;man;5;1;4;4;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen voortgezette bouwkunst;44338;M Stedenbouw;deeltijd onderwijs;hbo master;vrouw;0;0;1;1;1
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;voortgezette kunstopleidingen;44733;M Film;voltijd onderwijs;hbo master;man;5;5;6;6;5
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;voortgezette kunstopleidingen;44733;M Film;voltijd onderwijs;hbo master;vrouw;6;6;5;2;3
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;voortgezette kunstopleidingen;44739;M Muziek;voltijd onderwijs;hbo master;man;83;61;63;64;69
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;voortgezette kunstopleidingen;44739;M Muziek;voltijd onderwijs;hbo master;vrouw;41;44;42;37;50
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;voortgezette kunstopleidingen;44874;M Theater;voltijd onderwijs;hbo master;man;2;4;4;2;4
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;voortgezette kunstopleidingen;44874;M Theater;voltijd onderwijs;hbo master;vrouw;2;4;1;8;6
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;voortgezette kunstopleidingen;49103;M Choreografie;voltijd onderwijs;hbo master;man;2;2;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;voortgezette kunstopleidingen;49103;M Choreografie;voltijd onderwijs;hbo master;vrouw;2;1;2;2;3
Noord-Holland;0363;Amsterdam;reguliere inst.;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;voortgezette kunstopleidingen;49105;M Opera;voltijd onderwijs;hbo master;vrouw;2;0;2;1;3
Noord-Holland;0363;Amsterdam;reguliere inst.;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;hbo bachelor;man;4;6;12;8;12
Noord-Holland;0363;Amsterdam;reguliere inst.;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;hbo bachelor;vrouw;36;30;21;23;21
Noord-Holland;0363;Amsterdam;reguliere inst.;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;hbo bachelor;man;4;5;6;13;6
Noord-Holland;0363;Amsterdam;reguliere inst.;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;hbo bachelor;vrouw;45;49;47;64;47
Noord-Holland;0363;Amsterdam;reguliere inst.;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;80142;Ad Pedagogisch Educatief Professional;deeltijd onderwijs;hbo associate degree;vrouw;0;0;0;7;5
Noord-Holland;0363;Amsterdam;reguliere inst.;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;34940;B Docent Dans;voltijd onderwijs;hbo bachelor;man;0;2;1;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;34940;B Docent Dans;voltijd onderwijs;hbo bachelor;vrouw;2;1;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;hbo bachelor;man;2;9;3;6;11
Noord-Holland;0363;Amsterdam;reguliere inst.;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;hbo bachelor;vrouw;7;9;10;13;10
Noord-Holland;0363;Amsterdam;reguliere inst.;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;80085;Ad Dans;voltijd onderwijs;hbo associate degree;man;1;4;4;4;1
Noord-Holland;0363;Amsterdam;reguliere inst.;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;80085;Ad Dans;voltijd onderwijs;hbo associate degree;vrouw;0;2;0;1;1
Noord-Holland;0363;Amsterdam;reguliere inst.;25DW;Hogeschool Utrecht;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;deeltijd onderwijs;hbo master;man;2;12;5;2;6
Noord-Holland;0363;Amsterdam;reguliere inst.;25DW;Hogeschool Utrecht;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;deeltijd onderwijs;hbo master;vrouw;94;106;71;75;21
Noord-Holland;0363;Amsterdam;reguliere inst.;25DW;Hogeschool Utrecht;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;voltijd onderwijs;hbo master;man;2;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;25DW;Hogeschool Utrecht;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;voltijd onderwijs;hbo master;vrouw;2;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34145;B Business Studies;deeltijd onderwijs;hbo bachelor;man;1;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34145;B Business Studies;deeltijd onderwijs;hbo bachelor;vrouw;8;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34145;B Business Studies;voltijd onderwijs;hbo bachelor;man;2;4;5;5;0
Noord-Holland;0363;Amsterdam;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34145;B Business Studies;voltijd onderwijs;hbo bachelor;vrouw;6;11;15;8;0
Noord-Holland;0363;Amsterdam;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;hogere kaderopleiding pedagogiek;44113;M Pedagogiek;deeltijd onderwijs;hbo master;man;2;2;2;3;0
Noord-Holland;0363;Amsterdam;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;hogere kaderopleiding pedagogiek;44113;M Pedagogiek;deeltijd onderwijs;hbo master;vrouw;19;18;12;27;10
Noord-Holland;0363;Amsterdam;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;hbo bachelor;man;1;1;2;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;hbo bachelor;vrouw;10;12;2;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;hbo bachelor;man;10;16;14;10;11
Noord-Holland;0363;Amsterdam;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;hbo bachelor;vrouw;46;66;51;53;44
