PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2015;2016;2017;2018;2019
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;economie;n.v.t. (economie);66401;M Economics;voltijd onderwijs;vrouw;24;39;41;41;47
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60099;M Onderwijswetenschappen;voltijd onderwijs;man;0;0;0;6;11
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60099;M Onderwijswetenschappen;voltijd onderwijs;vrouw;0;0;0;39;49
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60132;M Social and Cultural Science: Comparative Research on Societies (research);voltijd onderwijs;man;5;2;5;2;2
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60132;M Social and Cultural Science: Comparative Research on Societies (research);voltijd onderwijs;vrouw;7;9;6;5;9
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60203;M Political Science;voltijd onderwijs;man;38;38;38;64;48
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60203;M Political Science;voltijd onderwijs;vrouw;21;25;26;28;34
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60253;M Anthropology and Development Studies;voltijd onderwijs;man;10;5;7;5;3
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60253;M Anthropology and Development Studies;voltijd onderwijs;vrouw;20;20;12;21;22
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60260;M Psychologie;voltijd onderwijs;man;53;37;43;32;46
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60260;M Psychologie;voltijd onderwijs;vrouw;259;163;184;145;149
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60266;M Behavioural Science (research);voltijd onderwijs;man;11;9;13;3;10
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60266;M Behavioural Science (research);voltijd onderwijs;vrouw;27;25;31;31;29
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60466;M Human Geography;duaal onderwijs;man;0;0;1;1;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60466;M Human Geography;duaal onderwijs;vrouw;1;2;4;2;1
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60466;M Human Geography;voltijd onderwijs;man;36;39;25;33;35
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60466;M Human Geography;voltijd onderwijs;vrouw;33;42;47;48;43
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66601;M Sociologie;voltijd onderwijs;man;5;4;9;9;3
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66601;M Sociologie;voltijd onderwijs;vrouw;7;17;24;18;18
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66607;M Pedagogische Wetenschappen;voltijd onderwijs;man;3;3;7;8;15
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66607;M Pedagogische Wetenschappen;voltijd onderwijs;vrouw;170;202;208;189;241
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66613;M Onderwijskunde;voltijd onderwijs;man;3;3;4;0;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66613;M Onderwijskunde;voltijd onderwijs;vrouw;20;35;29;0;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66615;M Communicatiewetenschap;voltijd onderwijs;man;27;22;18;18;19
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66615;M Communicatiewetenschap;voltijd onderwijs;vrouw;44;48;40;71;69
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66622;M Planologie;duaal onderwijs;man;0;1;1;0;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66622;M Planologie;duaal onderwijs;vrouw;1;0;0;0;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66622;M Planologie;voltijd onderwijs;man;28;35;31;0;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66622;M Planologie;voltijd onderwijs;vrouw;19;26;11;0;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66627;M Bestuurskunde;voltijd onderwijs;man;36;44;36;62;52
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66627;M Bestuurskunde;voltijd onderwijs;vrouw;27;34;24;44;37
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66655;M Spatial Planning;duaal onderwijs;man;0;0;0;1;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66655;M Spatial Planning;voltijd onderwijs;man;0;0;0;27;41
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66655;M Spatial Planning;voltijd onderwijs;vrouw;0;0;0;19;25
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66839;M Environment and Society Studies;voltijd onderwijs;man;3;8;9;15;16
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66839;M Environment and Society Studies;voltijd onderwijs;vrouw;4;17;14;36;32
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);66551;M Geneeskunde;voltijd onderwijs;man;100;85;109;119;88
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);66551;M Geneeskunde;voltijd onderwijs;vrouw;203;175;215;192;206
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);66588;M Tandheelkunde;voltijd onderwijs;man;23;14;19;17;21
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);66588;M Tandheelkunde;voltijd onderwijs;vrouw;48;41;51;41;56
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);66990;M Biomedical Sciences;voltijd onderwijs;man;38;30;32;29;28
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);66990;M Biomedical Sciences;voltijd onderwijs;vrouw;65;69;71;64;72
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);60255;M Information Sciences;voltijd onderwijs;man;18;17;16;17;14
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);60255;M Information Sciences;voltijd onderwijs;vrouw;2;1;3;6;8
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);60303;M Molecular Life Sciences;voltijd onderwijs;man;13;12;13;22;10
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);60303;M Molecular Life Sciences;voltijd onderwijs;vrouw;28;21;10;14;10
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);60322;M Molecular Mechanisms of Disease (research);voltijd onderwijs;man;5;5;5;9;5
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);60322;M Molecular Mechanisms of Disease (research);voltijd onderwijs;vrouw;14;19;19;14;18
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);60364;M Computing Science;voltijd onderwijs;man;31;57;57;61;81
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);60364;M Computing Science;voltijd onderwijs;vrouw;2;6;6;11;17
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);60506;M Cognitive Neuroscience (research);voltijd onderwijs;man;24;15;12;23;19
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);60506;M Cognitive Neuroscience (research);voltijd onderwijs;vrouw;32;43;40;42;28
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);60610;M Medical Biology;voltijd onderwijs;man;28;46;29;45;52
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);60610;M Medical Biology;voltijd onderwijs;vrouw;59;54;58;72;86
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);66857;M Chemistry;voltijd onderwijs;man;28;22;23;27;25
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);66857;M Chemistry;voltijd onderwijs;vrouw;12;8;13;19;15
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);66860;M Biology;voltijd onderwijs;man;47;43;21;30;32
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);66860;M Biology;voltijd onderwijs;vrouw;28;39;27;35;43
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);66980;M Mathematics;voltijd onderwijs;man;21;6;19;27;15
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);66980;M Mathematics;voltijd onderwijs;vrouw;13;8;10;9;9
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);66981;M Artificial Intelligence;voltijd onderwijs;man;21;21;26;23;29
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);66981;M Artificial Intelligence;voltijd onderwijs;vrouw;6;10;10;18;16
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);66982;M Science;voltijd onderwijs;man;9;8;10;1;7
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);66982;M Science;voltijd onderwijs;vrouw;8;4;1;2;6
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);66984;M Physics and Astronomy;voltijd onderwijs;man;34;20;36;34;30
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;natuur;n.v.t. (natuur);66984;M Physics and Astronomy;voltijd onderwijs;vrouw;9;4;8;4;10
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);60224;M International and European Law;voltijd onderwijs;man;3;3;4;2;9
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);60224;M International and European Law;voltijd onderwijs;vrouw;18;14;8;12;35
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);60386;M Onderneming en Recht (research);voltijd onderwijs;man;1;0;1;3;2
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);60386;M Onderneming en Recht (research);voltijd onderwijs;vrouw;5;5;1;4;1
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);60504;M European Law;voltijd onderwijs;man;21;15;22;21;7
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);60504;M European Law;voltijd onderwijs;vrouw;21;32;28;37;2
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);66451;M Nederlands Recht;deeltijd onderwijs;man;1;7;4;8;6
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);66451;M Nederlands Recht;deeltijd onderwijs;vrouw;8;12;9;12;13
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);66451;M Nederlands Recht;duaal onderwijs;man;0;1;1;0;8
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);66451;M Nederlands Recht;duaal onderwijs;vrouw;0;1;1;0;2
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);66451;M Nederlands Recht;voltijd onderwijs;man;73;121;103;86;98
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);66451;M Nederlands Recht;voltijd onderwijs;vrouw;162;152;147;178;185
""
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);66827;M Fiscaal Recht;voltijd onderwijs;man;11;11;10;10;20
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);66827;M Fiscaal Recht;voltijd onderwijs;vrouw;4;13;9;12;11
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);66828;M Notarieel Recht;deeltijd onderwijs;man;0;2;0;0;2
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);66828;M Notarieel Recht;deeltijd onderwijs;vrouw;0;3;0;1;3
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);66828;M Notarieel Recht;voltijd onderwijs;man;3;13;9;14;11
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;recht;n.v.t. (recht);66828;M Notarieel Recht;voltijd onderwijs;vrouw;11;29;12;22;37
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60087;M Kunst- & cultuurwetenschappen;voltijd onderwijs;man;9;8;10;3;16
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60087;M Kunst- & cultuurwetenschappen;voltijd onderwijs;vrouw;48;30;53;48;44
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60128;M Filosofie (research);voltijd onderwijs;man;14;15;4;13;8
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60128;M Filosofie (research);voltijd onderwijs;vrouw;3;5;5;6;10
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60139;M Geschiedenis (research);voltijd onderwijs;man;3;2;0;0;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60139;M Geschiedenis (research);voltijd onderwijs;vrouw;5;5;0;0;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60257;M Theologie;deeltijd onderwijs;man;0;0;0;0;2
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60257;M Theologie;deeltijd onderwijs;vrouw;0;0;1;1;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60257;M Theologie;voltijd onderwijs;man;6;2;3;2;2
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60257;M Theologie;voltijd onderwijs;vrouw;0;0;1;1;3
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60813;M Letterkunde;voltijd onderwijs;man;11;10;3;5;7
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60813;M Letterkunde;voltijd onderwijs;vrouw;33;29;31;16;19
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60814;M Letterkunde (research);voltijd onderwijs;man;5;4;0;0;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60814;M Letterkunde (research);voltijd onderwijs;vrouw;1;8;0;0;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60815;M Taalwetenschappen;voltijd onderwijs;man;12;8;3;11;7
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60815;M Taalwetenschappen;voltijd onderwijs;vrouw;51;52;43;55;39
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60817;M Taalwetenschappen (research);voltijd onderwijs;man;6;1;4;5;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60817;M Taalwetenschappen (research);voltijd onderwijs;vrouw;9;12;8;4;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60821;M Oudheidstudies;voltijd onderwijs;man;4;4;3;2;5
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60821;M Oudheidstudies;voltijd onderwijs;vrouw;9;3;4;6;3
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60822;M Filosofie;voltijd onderwijs;man;19;21;12;16;12
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60822;M Filosofie;voltijd onderwijs;vrouw;7;9;8;12;10
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60823;M Filosofie;voltijd onderwijs;man;4;5;1;5;3
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60823;M Filosofie;voltijd onderwijs;vrouw;5;1;4;4;5
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;deeltijd onderwijs;man;3;2;2;2;3
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;deeltijd onderwijs;vrouw;4;8;1;6;11
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;voltijd onderwijs;man;10;7;1;11;8
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;voltijd onderwijs;vrouw;15;18;18;15;10
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60829;M Kunst- & cultuurwetenschappen (research);voltijd onderwijs;man;2;0;0;0;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60829;M Kunst- & cultuurwetenschappen (research);voltijd onderwijs;vrouw;3;1;0;0;0
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60845;M Noord-Amerika Studies;voltijd onderwijs;man;7;0;5;5;3
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60845;M Noord-Amerika Studies;voltijd onderwijs;vrouw;10;10;9;7;8
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60857;M Historical, Literary and Cultural Studies (research);voltijd onderwijs;man;0;0;11;2;4
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60857;M Historical, Literary and Cultural Studies (research);voltijd onderwijs;vrouw;0;0;7;9;7
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60960;M Linguistics and Communication Sciences (research);voltijd onderwijs;man;0;0;0;0;2
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);60960;M Linguistics and Communication Sciences (research);voltijd onderwijs;vrouw;0;0;0;0;4
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);65002;M Europese Studies (joint degree);voltijd onderwijs;man;6;6;6;6;4
Gelderland;0268;Nijmegen;reguliere inst.;master;21PM;Radboud Universiteit Nijmegen;taal en cultuur;n.v.t. (taal en cultuur);65002;M Europese Studies (joint degree);voltijd onderwijs;vrouw;10;13;9;16;8
