PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2015;2016;2017;2018;2019
Flevoland;0303;Dronten;reguliere inst.;bachelor;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34869;B Dier- en Veehouderij;deeltijd onderwijs;vrouw;3;3;2;0;3
Flevoland;0303;Dronten;reguliere inst.;bachelor;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34869;B Dier- en Veehouderij;voltijd onderwijs;man;112;115;132;140;144
Flevoland;0303;Dronten;reguliere inst.;bachelor;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34869;B Dier- en Veehouderij;voltijd onderwijs;vrouw;68;85;84;87;113
Flevoland;0303;Dronten;reguliere inst.;master;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);49137;M Agribusiness Development;duaal onderwijs;man;0;0;0;8;7
Flevoland;0303;Dronten;reguliere inst.;master;30TX;Aeres Hogeschool;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);49137;M Agribusiness Development;duaal onderwijs;vrouw;0;0;0;3;7
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80023;Ad Omgevingskunde;deeltijd onderwijs;man;1;4;1;1;0
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80023;Ad Omgevingskunde;deeltijd onderwijs;vrouw;0;1;0;0;0
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80044;Ad Melkveehouderij;voltijd onderwijs;man;33;28;34;22;36
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80044;Ad Melkveehouderij;voltijd onderwijs;vrouw;3;4;3;4;8
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80069;Ad Duurzame Watertechnologie;deeltijd onderwijs;man;2;1;2;0;1
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80069;Ad Duurzame Watertechnologie;deeltijd onderwijs;vrouw;0;0;1;2;0
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80070;Ad Duurzaam Bodembeheer;deeltijd onderwijs;man;4;3;0;1;0
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80070;Ad Duurzaam Bodembeheer;deeltijd onderwijs;vrouw;0;0;0;1;0
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80141;Ad Voedingsmiddelentechnologie;deeltijd onderwijs;man;0;0;0;1;7
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);80141;Ad Voedingsmiddelentechnologie;deeltijd onderwijs;vrouw;0;0;0;4;3
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80009;Ad Tourism Management;voltijd onderwijs;man;0;0;9;5;11
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80009;Ad Tourism Management;voltijd onderwijs;vrouw;0;0;30;22;34
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80010;Ad Ondernemerschap & Retail Management;duaal onderwijs;man;56;41;68;49;41
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80010;Ad Ondernemerschap & Retail Management;duaal onderwijs;vrouw;30;16;30;20;20
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80010;Ad Ondernemerschap & Retail Management;voltijd onderwijs;man;13;31;17;25;13
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80010;Ad Ondernemerschap & Retail Management;voltijd onderwijs;vrouw;12;10;16;9;15
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80040;Ad Leisure & Events Management;deeltijd onderwijs;man;0;0;2;2;3
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80040;Ad Leisure & Events Management;deeltijd onderwijs;vrouw;0;0;2;4;6
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80040;Ad Leisure & Events Management;voltijd onderwijs;man;14;5;7;6;10
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80040;Ad Leisure & Events Management;voltijd onderwijs;vrouw;25;23;11;26;18
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80041;Ad Hotel Management;deeltijd onderwijs;vrouw;0;0;0;1;2
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80041;Ad Hotel Management;duaal onderwijs;man;17;22;11;14;16
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80041;Ad Hotel Management;duaal onderwijs;vrouw;21;25;23;22;13
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80041;Ad Hotel Management;voltijd onderwijs;man;10;5;4;6;6
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80041;Ad Hotel Management;voltijd onderwijs;vrouw;13;9;14;9;21
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80065;Ad Finance & Control;deeltijd onderwijs;man;9;1;0;0;0
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80065;Ad Finance & Control;deeltijd onderwijs;vrouw;6;0;0;0;0
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80065;Ad Finance & Control;voltijd onderwijs;man;19;20;23;13;25
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80065;Ad Finance & Control;voltijd onderwijs;vrouw;9;7;14;5;11
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80073;Ad Human Resource Management;deeltijd onderwijs;man;5;6;4;8;8
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80073;Ad Human Resource Management;deeltijd onderwijs;vrouw;12;12;17;15;13
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80073;Ad Human Resource Management;voltijd onderwijs;man;8;14;7;6;13
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80073;Ad Human Resource Management;voltijd onderwijs;vrouw;25;21;18;27;35
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80150;Ad Online Contentcreator;voltijd onderwijs;man;0;0;0;5;13
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80150;Ad Online Contentcreator;voltijd onderwijs;vrouw;0;0;0;7;40
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80151;Ad Creative Media Professional;voltijd onderwijs;man;0;0;0;5;19
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80151;Ad Creative Media Professional;voltijd onderwijs;vrouw;0;0;0;3;15
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80137;Ad Service, Welzijn & Zorg;deeltijd onderwijs;man;0;0;2;1;7
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80137;Ad Service, Welzijn & Zorg;deeltijd onderwijs;vrouw;0;0;16;19;15
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;techniek;n.v.t. (techniek);80024;Ad IT Service Management;deeltijd onderwijs;man;2;0;0;0;5
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;techniek;n.v.t. (techniek);80024;Ad IT Service Management;deeltijd onderwijs;vrouw;3;0;0;0;1
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;techniek;n.v.t. (techniek);80024;Ad IT Service Management;voltijd onderwijs;man;8;5;3;4;5
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;techniek;n.v.t. (techniek);80024;Ad IT Service Management;voltijd onderwijs;vrouw;0;0;2;0;1
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;techniek;n.v.t. (techniek);80067;Ad Maritieme Techniek;voltijd onderwijs;man;7;4;3;3;2
Friesland;0080;Leeuwarden;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;techniek;n.v.t. (techniek);80067;Ad Maritieme Techniek;voltijd onderwijs;vrouw;0;0;1;1;0
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;30041;B Popular Culture;voltijd onderwijs;man;8;18;11;23;21
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;30041;B Popular Culture;voltijd onderwijs;vrouw;5;11;15;23;20
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);30029;B International Business;voltijd onderwijs;man;0;0;0;0;2
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);30029;B International Business;voltijd onderwijs;vrouw;0;0;0;0;2
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34284;B Milieukunde;deeltijd onderwijs;man;2;2;3;5;5
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34284;B Milieukunde;deeltijd onderwijs;vrouw;8;3;2;4;3
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34284;B Milieukunde;voltijd onderwijs;man;29;16;25;20;15
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34284;B Milieukunde;voltijd onderwijs;vrouw;8;11;6;9;22
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34331;B Biotechnologie;voltijd onderwijs;man;43;34;21;34;22
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34331;B Biotechnologie;voltijd onderwijs;vrouw;59;46;38;41;14
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34333;B Diermanagement;voltijd onderwijs;man;48;46;39;51;56
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34333;B Diermanagement;voltijd onderwijs;vrouw;92;105;107;104;113
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34856;B Voedingsmiddelentechnologie;voltijd onderwijs;man;16;26;20;25;19
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34856;B Voedingsmiddelentechnologie;voltijd onderwijs;vrouw;27;28;26;19;18
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34859;B Management van de Leefomgeving;voltijd onderwijs;man;24;18;18;17;6
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34859;B Management van de Leefomgeving;voltijd onderwijs;vrouw;8;5;5;9;9
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34866;B Bedrijfskunde en Agribusiness;voltijd onderwijs;man;19;24;22;16;21
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34866;B Bedrijfskunde en Agribusiness;voltijd onderwijs;vrouw;5;9;9;9;8
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34868;B Tuinbouw en Akkerbouw;voltijd onderwijs;man;15;11;18;15;6
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34868;B Tuinbouw en Akkerbouw;voltijd onderwijs;vrouw;3;2;3;2;1
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34869;B Dier- en Veehouderij;voltijd onderwijs;man;27;37;35;39;22
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34869;B Dier- en Veehouderij;voltijd onderwijs;vrouw;16;13;7;20;19
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);39204;B Kust en Zee Management;voltijd onderwijs;man;24;21;31;21;36
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);39204;B Kust en Zee Management;voltijd onderwijs;vrouw;17;19;27;24;32
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);39305;B Forensisch Laboratoriumonderzoek;voltijd onderwijs;man;0;0;0;0;12
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);39305;B Forensisch Laboratoriumonderzoek;voltijd onderwijs;vrouw;0;0;0;0;33
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;man;104;82;75;71;73
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;vrouw;61;74;75;56;76
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;man;6;6;8;12;11
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;vrouw;3;6;8;16;8
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;man;34;49;55;60;79
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;vrouw;28;27;27;24;30
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;man;39;26;41;48;48
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;vrouw;15;8;9;14;13
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34405;B Communicatie;deeltijd onderwijs;man;2;0;0;0;0
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34405;B Communicatie;deeltijd onderwijs;vrouw;1;0;0;0;0
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;man;11;11;13;14;9
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;vrouw;37;32;42;49;49
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;man;22;30;17;23;30
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;vrouw;15;11;8;14;15
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34411;B Hotel Management;deeltijd onderwijs;man;0;0;0;1;2
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34411;B Hotel Management;deeltijd onderwijs;vrouw;0;0;0;2;1
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34411;B Hotel Management;duaal onderwijs;man;2;2;1;6;5
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34411;B Hotel Management;duaal onderwijs;vrouw;3;0;1;6;13
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34411;B Hotel Management;voltijd onderwijs;man;232;196;220;207;240
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34411;B Hotel Management;voltijd onderwijs;vrouw;369;395;411;412;423
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34419;B European Studies;voltijd onderwijs;man;17;8;10;16;11
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34419;B European Studies;voltijd onderwijs;vrouw;25;19;17;19;22
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;deeltijd onderwijs;man;1;0;0;0;0
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;voltijd onderwijs;man;15;18;22;31;20
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;voltijd onderwijs;vrouw;11;6;11;16;20
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;man;1;1;1;2;4
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;vrouw;2;0;6;3;10
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;man;24;17;22;18;12
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;vrouw;36;31;42;36;30
Friesland;0080;Leeuwarden;reguliere inst.;bachelor;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);35516;B Creative Business;voltijd onderwijs;man;56;43;53;58;84
